	0.00	0.00	13.14	4.12	-12.76	7.22	7.66	4.449044	-75.199226	2.00	0.0000	0.0000	8.9892	9.0049	32.6998	49.8057	7.9463	-9.0068	66.8362	54	75
	0.00	0.00	13.11	3.48	-12.24	7.35	7.79	4.449044	-75.199226	2.00	0.0000	0.0000	9.1190	9.1681	32.2473	50.4057	7.9914	-8.8920	66.7805	53	75
	0.00	0.00	13.27	3.42	-12.27	7.51	7.93	4.449044	-75.199226	2.00	0.0000	0.0000	9.2382	9.3352	31.6800	50.5740	7.9689	-8.8558	66.6162	52	74
	0.00	0.00	13.20	3.42	-12.35	7.64	8.01	4.449044	-75.199226	2.00	0.0000	0.0000	9.2962	9.4618	30.8389	50.3078	8.1042	-8.7436	66.4328	51	74
	0.00	0.00	13.27	2.94	-12.22	7.71	8.01	4.449044	-75.199226	2.00	0.0000	0.0000	9.2950	9.5352	30.0790	49.9637	8.2344	-8.8533	66.2425	52	74
	0.00	0.00	13.05	2.73	-12.78	7.73	7.94	4.449032	-75.199218	2.00	0.0000	0.0000	9.2419	9.5588	30.0213	50.2741	8.2463	-8.8967	66.1111	53	74
	0.00	0.00	13.33	2.97	-13.56	7.72	7.85	4.449032	-75.199218	2.00	0.0000	0.0000	9.1772	9.5562	30.7564	50.9690	8.1686	-9.3644	65.9561	55	75
	0.00	0.00	13.19	3.04	-13.41	7.71	7.76	4.449032	-75.199218	2.00	0.0000	0.0000	9.1227	9.5693	31.6488	51.4108	8.0991	-8.8392	65.9157	56	76
	0.00	0.00	13.07	3.07	-12.93	7.69	7.75	4.449032	-75.199218	2.00	0.0000	0.0000	9.1394	9.5829	32.6623	51.7241	8.0519	-9.0036	65.7114	57	77
	0.00	0.00	13.22	3.70	-13.16	7.67	7.81	4.449032	-75.199218	2.00	0.0000	0.0000	9.1986	9.5902	33.3995	52.5008	8.0429	-8.7445	65.6123	56	78
	0.00	0.00	13.26	4.77	-13.69	7.67	7.92	4.449032	-75.199218	2.00	0.0000	0.0000	9.2794	9.6089	33.7668	53.4252	8.0885	-8.6282	65.5423	54	79
	0.00	0.00	13.14	5.25	-13.76	7.73	8.02	4.449032	-75.199218	2.00	0.0000	0.0000	9.3465	9.6790	33.3246	53.9669	7.8968	-8.5600	65.4278	53	79
	0.00	0.00	13.16	4.65	-13.73	7.85	8.09	4.449032	-75.199218	2.00	0.0000	0.0000	9.3986	9.7903	32.3118	53.9479	7.8744	-8.5692	65.3960	52	78
	0.00	0.00	13.14	3.48	-14.38	7.99	8.13	4.449032	-75.199218	2.00	0.0000	0.0000	9.4351	9.8944	31.1527	53.6635	7.8533	-8.1913	65.3059	52	76
	0.00	0.00	13.16	2.48	-15.09	8.13	8.16	4.449032	-75.199218	2.0	0.0000	0.0000	9.4629	9.9830	30.2304	53.0431	7.9807	-8.3321	65.1872	52	74
	0.00	0.00	13.19	1.99	-14.75	8.26	8.21	4.449032	-75.199218	2.0	0.0000	0.0000	9.4980	10.0*)0	29.5574	51.6888	8.1978	-8.1910	64.9735	51	72
	0.00	0.00	13.09	1.68	-13.43	8.34	8.25	4.449032	-75.199218	2.00	0.0000	0.0000	9.5163	10.//'0	28.7242	49.7522	8.2263	-8.3175	64.8937	50	70
	0.00	0.00	13.15	1.38	-11.79	8.32	8.27	4.449032	-75.199218	2.00	0.0000	0.0000	9.5154	10.0')-	27.9124	47.9228	8.1672	-8.3763	64.7691	49	71
	0.00	0.00	13.25	1.59	-10.53	8.19	8.26	4.449032	-75.199218	2.00	0.0000	0.0000	9.4832	9.9935	27.4597	47.0283	8.2488	-8.4319	64.5389	48	73
	0.00	0.00	13.25	1.92	-9.64	8.03	8.19	4.449032	-75.199218	2.00	0.0000	0.0000	9.4035	9.8785	27.2764	47.2628	8.5404	-8.3786	64.2957	49	75
	0.00	0.00	13.01	1.49	-8.73	7.92	8.06	4.449032	-75.199218	2.00	0.0000	0.0000	9.2962	9.8177	27.2568	47.8935	8.5607	-8.3065	64.1022	51	76
	0.00	0.00	13.25	0.95	-8.28	7.89	7.91	4.449032	-75.199218	2.00	0.0000	0.0000	9.1912	9.8191	27.8273	48.5483	8.3460	-8.2186	64.0579	53	77
	0.00	0.00	13.14	1.27	-8.69	7.93	7.82	4.449020	-75.199218	2.00	0.0000	0.0000	9.1357	9.8589	29.1762	49.1002	8.2397	-8.1335	63.9988	54	76
	0.00	0.00	12.95	1.72	-9.26	7.97	7.82	4.449020	-75.199218	2.00	0.0000	0.0000	9.1505	9.8851	30.2534	49.1708	8.2801	-8.2068	63.8887	54	76
	0.00	0.00	13.14	1.41	-9.40	8.00	7.92	4.449020	-75.199218	2.00	0.0000	0.0000	9.2476	9.9044	30.3283	49.0009	8.2267	-8.2560	63.4731	52	75
	0.00	0.00	13.12	0.94	-9.45	8.04	8.07	4.449020	-75.199218	2.00	0.0000	0.0000	9.3731	9.9320	29.5042	48.8227	8.1505	-8.3128	63.4064	50	75
	0.00	0.00	13.15	1.22	-9.82	8.12	8.20	4.449020	-75.199218	2.00	0.0000	0.0000	9.4570	9.9835	28.4971	48.6571	8.1476	-8.1456	63.4271	48	73
	0.00	0.00	13.25	1.85	-9.83	8.22	8.28	4.449020	-75.199218	2.00	0.0000	0.0000	9.4850	10.0,*.	27.5980	47.8857	8.1599	-8.0850	63.3830	47	71
	0.00	0.00	13.08	1.77	-8.82	8.29	8.34	4.449020	-75.199218	2.00	0.0000	0.0000	9.5031	10.0'/.	26.5634	46.3421	8.2471	-8.0939	63.1197	45	70
	0.00	0.00	13.15	1.41	-7.87	8.30	8.36	4.449020	-75.199218	2.0	0.0000	0.0000	9.4928	10.0(),	25.4388	44.9798	8.2887	-7.9730	63.0672	44	70
	0.00	0.00	13.20	1.60	-7.95	8.26	8.34	4.449020	-75.199218	2.00	0.0000	0.0000	9.4457	10.0--,	24.8435	44.5244	8.4336	-8.2647	62.7785	44	70
	0.00	0.00	13.18	1.71	-8.04	8.16	8.30	4.449020	-75.199218	2.00	0.0000	0.0000	9.3873	9.9361	24.4926	44.4395	8.4174	-8.3808	62.6935	44	71
	0.00	0.00	13.15	1.69	-7.70	8.05	8.26	4.449020	-75.199218	2.00	0.0000	0.0000	9.3356	9.8487	24.2721	44.7219	8.5322	-8.4671	62.5059	43	72
	0.00	0.00	13.05	2.40	-8.05	7.99	8.25	4.449020	-75.199218	2.00	0.0000	0.0000	9.3010	9.8020	24.4677	45.5743	8.6247	-8.5630	62.4159	42	72
	0.00	0.00	13.26	3.15	-8.59	7.96	8.27	4.449020	-75.199218	2.00	0.0000	0.0000	9.2865	9.7762	24.4537	46.2225	8.5168	-8.6193	62.3693	41	72
	0.00	0.00	13.25	2.78	-7.97	7.95	8.30	4.449020	-75.199218	2.00	0.0000	0.0000	9.2913	9.7814	23.6559	46.1551	8.3992	-8.7357	62.2932	40	73
	0.00	0.00	13.26	1.90	-7.11	7.93	8.30	4.449020	-75.199218	2.00	0.0000	0.0000	9.2794	9.7842	22.5419	45.8961	8.3853	-9.0503	62.0771	40	74
	0.00	0.00	13.20	1.76	-7.51	7.93	8.26	4.449020	-75.199218	2.00	0.0000	0.0000	9.2293	9.7882	22.0309	46.3752	8.5124	-8.6238	61.9357	40	74
	0.00	0.00	13.22	2.08	-8.29	7.94	8.22	4.449020	-75.199218	2.00	0.0000	0.0000	9.1769	9.7900	22.0587	46.8441	8.3505	-8.8776	61.7974	39	73
	0.00	0.00	13.18	1.80	-7.74	7.99	8.19	4.449010	-75.199218	2.00	0.0000	0.0000	9.1428	9.8389	21.8214	46.5717	8.3553	-8.2808	61.7212	39	73
	0.00	0.00	13.08	1.22	-6.67	8.13	8.18	4.449010	-75.199218	2.00	0.0000	0.0000	9.1319	9.9630	21.4350	45.7165	8.3998	-8.3166	61.6687	39	71
	0.00	0.00	13.20	1.29	-6.85	8.35	8.22	4.449010	-75.199218	2.00	0.0000	0.0000	9.1517	10.//))	21.2490	44.6205	8.5824	-8.0514	61.4787	38	67
	0.00	0.00	13.14	1.69	-7.50	8.49	8.29	4.449010	-75.199218	2.00	0.0000	0.0000	9.1824	10./)*+	20.7810	42.8230	8.5555	-8.1189	61.3831	36	64
	0.00	0.00	13.08	1.48	-7.02	8.46	8.34	4.449010	-75.199218	2.00	0.0000	0.0000	9.1968	10./0(+	19.7004	40.8676	8.5681	-8.0167	61.2674	35	64
	0.00	0.00	13.16	0.89	-6.20	8.32	8.35	4.449010	-75.199218	2.00	0.0000	0.0000	9.1834	9.9753	18.5374	40.0329	8.6444	-8.1747	61.0351	34	66
	0.00	0.00	13.16	0.84	-6.58	8.16	8.31	4.449010	-75.199218	2.00	0.0000	0.0000	9.1263	9.8308	17.9164	40.7327	8.6488	-8.0203	60.8564	34	67
	0.00	0.00	13.25	1.15	-7.32	8.01	8.27	4.449010	-75.199218	2.00	0.0000	0.0000	9.0696	9.7014	17.8608	41.9166	8.6154	-7.9890	60.8195	33	68
	0.00	0.00	13.22	1.00	-7.01	7.87	8.25	4.449010	-75.199218	2.00	0.0000	0.0000	9.0377	9.6044	17.6054	42.7402	8.5014	-8.0721	60.7118	33	70
	0.00	0.00	13.00	0.37	-6.61	7.75	8.19	4.449010	-75.199218	2.00	0.0000	0.0000	8.9825	9.5370	17.0219	43.7172	8.4936	-8.0840	60.6637	34	73
	0.00	0.00	13.32	-0.34	-7.08	7.69	8.10	4.449010	-75.199218	2.00	0.0000	0.0000	8.9132	9.5132	16.8173	45.1726	8.4339	-8.1454	60.5161	35	74
	0.00	0.00	13.09	-0.95	-7.36	7.72	8.01	4.449010	-75.199218	2.00	0.0000	0.0000	8.8522	9.5612	17.0048	46.1707	8.4020	-8.0988	60.4172	36	73
	0.00	0.00	13.20	-1.37	-7.47	7.82	7.94	4.449010	-75.199218	2.00	0.0000	0.0000	8.8115	9.6579	17.4119	46.4185	8.3361	-7.9389	60.4038	37	72
	0.00	0.00	13.23	-1.36	-8.60	7.92	7.88	4.449010	-75.199218	2.00	0.0000	0.0000	8.7761	9.7274	17.9928	46.5477	8.3624	-8.0748	60.1955	38	71
	0.00	0.00	13.30	-0.93	-9.99	8.05	7.87	4.449010	-75.199218	2.00	0.0000	0.0000	8.7765	9.8053	18.7995	46.6418	8.3794	-7.9358	60.1529	38	69
	0.00	0.00	13.25	-0.67	-9.97	8.18	7.90	4.449010	-75.199218	2.00	0.0000	0.0000	8.8068	9.8899	19.1637	45.6041	8.6420	-7.9930	59.9357	37	67
	0.00	0.00	13.22	-0.75	-9.12	8.23	7.96	4.448996	-75.199211	2.00	0.0000	0.0000	8.8603	9.9165	19.0541	44.0178	8.6687	-7.8794	59.8801	37	67
	0.00	0.00	13.16	-0.72	-9.28	8.17	8.01	4.448996	-75.199211	2.00	0.0000	0.0000	8.8982	9.8465	18.7142	43.4586	8.6852	-7.9807	59.7109	36	67
	0.00	0.00	13.14	-0.40	-9.94	8.04	8.02	4.448996	-75.199211	2.00	0.0000	0.0000	8.8967	9.7245	18.5216	43.9669	8.7025	-7.9829	59.6499	36	69
	0.00	0.00	13.11	-0.29	-9.59	7.90	8.00	4.448996	-75.199211	2.00	0.0000	0.0000	8.8755	9.6231	18.4871	44.6290	8.8423	-7.8974	59.4663	37	71
	0.00	0.00	13.09	-0.58	-8.78	7.78	7.98	4.448996	-75.199211	2.00	0.0000	0.0000	8.8643	9.5588	18.4934	45.3651	8.7869	-7.9368	59.3748	37	73
	0.00	0.00	13.00	-0.56	-9.01	7.70	7.99	4.448996	-75.199211	2.00	0.0000	0.0000	8.8757	9.5214	18.6797	46.6681	8.7287	-7.9440	59.3159	37	74
	0.00	0.00	13.19	0.06	-9.80	7.66	7.98	4.448996	-75.199211	2.00	0.0000	0.0000	8.8595	9.5083	18.9155	48.0573	8.7601	-7.9202	59.2847	37	75
	0.00	0.00	13.25	0.36	-9.56	7.68	7.94	4.448996	-75.199211	2.00	0.0000	0.0000	8.8241	9.5550	19.1564	48.7173	8.6350	-7.7098	59.1000	37	76
	0.00	0.00	13.18	-0.01	-8.95	7.74	7.89	4.448996	-75.199211	2.00	0.0000	0.0000	8.7959	9.6349	19.3533	48.7810	8.5659	-7.6200	58.9042	38	76
	0.00	0.00	13.15	-0.38	-9.37	7.83	7.84	4.448996	-75.199211	2.00	0.0000	0.0000	8.7746	9.7175	19.7100	49.0012	8.5754	-7.5992	58.8405	40	75
	0.00	0.00	13.22	-0.42	-9.97	7.90	7.79	4.448996	-75.199211	2.00	0.0000	0.0000	8.7530	9.7698	20.3034	48.9296	8.6536	-7.6518	58.6671	41	74
	0.00	0.00	13.19	-0.36	-10.35	7.97	7.77	4.448996	-75.199211	2.00	0.0000	0.0000	8.7567	9.8195	21.0151	48.7953	8.5661	-7.6605	58.6080	41	73
	0.00	0.00	13.15	-0.51	-11.45	8.02	7.80	4.448996	-75.199211	2.00	0.0000	0.0000	8.8019	9.8386	21.4318	48.8966	8.5552	-7.7674	58.4400	41	72
	0.00	0.00	13.16	-0.64	-12.62	8.03	7.87	4.448996	-75.199211	2.00	0.0000	0.0000	8.8730	9.8207	21.4669	49.0748	8.5546	-7.5305	58.4416	41	72
	0.00	0.00	13.26	-0.62	-12.43	7.97	7.93	4.448996	-75.199211	2.00	0.0000	0.0000	8.9255	9.7683	21.1962	48.8533	8.6316	-7.8750	58.1741	40	73
	0.00	0.00	13.22	-0.76	-11.00	7.86	7.97	4.448996	-75.199211	2.00	0.0000	0.0000	8.9596	9.7073	20.8396	48.6592	8.6679	-7.6858	58.1073	40	76
	0.00	0.00	13.22	-1.03	-9.92	7.79	7.98	4.448996	-75.199211	2.00	0.0000	0.0000	8.9705	9.6898	20.5002	49.1777	8.6618	-7.3569	58.0202	40	77
	0.00	0.00	13.27	-0.96	-9.97	7.79	8.00	4.448985	-75.199203	2.00	0.0000	0.0000	8.9863	9.7149	20.5229	50.0267	8.6296	-7.4284	58.0113	40	77
	0.00	0.00	13.22	-0.51	-10.10	7.78	8.01	4.448985	-75.199203	2.00	0.0000	0.0000	8.9862	9.7229	20.5983	50.3921	8.5976	-7.2064	58.0455	40	78
	0.00	0.00	13.01	-0.29	-10.12	7.76	8.02	4.448985	-75.199203	2.00	0.0000	0.0000	8.9880	9.7242	20.6128	50.8336	8.5469	-7.2200	57.9362	39	79
	0.00	0.00	13.01	-0.53	-11.16	7.73	8.00	4.448985	-75.199203	2.00	0.0000	0.0000	8.9724	9.7054	20.3894	51.8776	8.5872	-7.3258	57.8059	40	80
	0.00	0.00	13.01	-0.65	-12.72	7.72	7.96	4.448985	-75.199203	2.00	0.0000	0.0000	8.9442	9.6952	20.4933	53.2576	8.5710	-7.4440	57.6883	41	80
	0.00	0.00	13.23	-0.39	-13.57	7.75	7.91	4.448985	-75.199203	2.00	0.0000	0.0000	8.9073	9.7241	20.9725	54.1372	8.6028	-7.4001	57.6556	41	80
	0.00	0.00	13.16	-0.27	-14.26	7.82	7.87	4.448985	-75.199203	2.00	0.0000	0.0000	8.8840	9.7834	21.5142	54.6327	8.6050	-7.3770	57.5026	42	79
	0.00	0.00	13.25	-0.15	-15.07	7.93	7.90	4.448985	-75.199203	2.00	0.0000	0.0000	8.9187	9.8649	22.0452	54.8038	8.5627	-7.2643	57.4777	42	77
	0.00	0.00	13.19	0.39	-14.88	8.05	7.99	4.448985	-75.199203	2.00	0.0000	0.0000	8.9879	9.9567	22.2241	54.0287	8.7755	-7.1551	57.2987	40	76
	0.00	0.00	13.16	0.68	-13.17	8.15	8.08	4.448985	-75.199203	2.00	0.0000	0.0000	9.0479	10.0,*)	21.7212	52.2957	8.8781	-7.1489	57.2091	39	75
	0.00	0.00	13.11	0.33	-11.26	8.18	8.15	4.448985	-75.199203	2.00	0.0000	0.0000	9.0939	10.0(.+	20.8004	50.5039	8.8166	-7.1638	57.0362	38	75
	0.00	0.00	13.27	0.06	-10.51	8.13	8.19	4.448985	-75.199203	2.00	0.0000	0.0000	9.1128	10.0,.(	19.9711	49.7384	8.8239	-7.1391	57.0000	37	76
	0.00	0.00	13.23	0.40	-10.34	8.03	8.19	4.448985	-75.199203	2.00	0.0000	0.0000	9.0908	9.9624	19.5811	49.8467	8.9095	-7.1835	56.8273	37	77
