	0.00	-3.00	13.00	-2.10	-1.88	0.00	0.00	4.44914	-75.19919	2.00	40.0000	39.0000	0.0000	0.0000	0.0000	-1.2195	-0.1219	-0.1829	-2.6173
	0.00	-4.00	12.90	-1.41	-0.96	-0.12	0.00	4.44914	-75.19919	2.00	40.0000	38.0000	0.0000	0.0000	0.0000	-0.7926	-6.5853	-4.6341	-2.6221
	0.00	-1.00	12.84	0.63	2.01	0.15	0.38	4.44914	-75.19919	2.00	40.0000	40.0000	0.0000	0.0000	0.0000	-3.9024	-1.2804	3.3536	-2.6237
	0.00	-3.00	13.04	3.58	6.29	0.69	0.27	4.44914	-75.19919	2.00	40.0000	39.0000	0.0000	0.0000	0.0000	1.4634	2.5609	5.7317	-2.6217
	-1.00	-3.00	12.84	7.56	9.96	1.17	0.25	4.44914	-75.19919	2.00	40.0000	39.0000	0.0000	0.0000	0.0000	0.6097	-1.2804	-3.9634	-2.6560
	0.00	-4.00	12.80	12.29	11.61	1.38	0.36	4.44914	-75.19919	2.00	40.0000	38.0000	0.0000	0.0000	0.0000	-4.0853	1.7073	-2.9268	-2.6870
	-1.00	-1.00	12.82	15.81	11.34	1.46	0.58	4.44914	-75.19919	2.00	40.0000	40.0000	0.0000	0.0000	0.0000	-0.8536	1.7682	2.0731	-2.7107
	-2.00	-7.00	12.68	17.06	10.17	1.52	0.90	4.44914	-75.19919	2.00	39.0000	37.0000	0.0000	0.0000	0.0000	-0.7317	0.7317	2.1341	-2.7340
	-1.00	-7.00	12.58	16.73	8.65	1.63	1.24	4.44914	-75.19919	2.00	40.0000	37.0000	0.0000	0.0000	0.0000	-0.9756	3.7195	1.0975	-2.7293
	-3.00	-4.00	12.71	16.09	6.84	1.77	1.56	4.44914	-75.19919	2.00	39.0000	38.0000	0.0000	0.0000	0.0000	-1.4024	0.3658	-0.4878	-2.7267
	-7.00	-7.00	12.72	15.68	4.97	1.92	1.79	4.44914	-75.19919	2.00	37.0000	37.0000	0.0000	0.0000	0.0000	-2.7439	1.0365	-0.0609	-2.7268
